_id,beachid,beachname,sitename,collectiondate,ecoli,comments,loc_type,longitude,latitude
11333,1,Marie Curtis Park East Beach,30W,2016-05-24,10.0,<,Point,-79.540054,43.58561
11337,2,Sunnyside Beach,23W,2016-05-24,10.0,<,Point,-79.461525,43.63625
11338,2,Sunnyside Beach,18W,2016-05-24,10.0,<,Point,-79.45267,43.636612
11401,1,Marie Curtis Park East Beach,29W,2015-09-02,10.0,<,Point,-79.539696,43.58592
11402,1,Marie Curtis Park East Beach,33W,2015-09-02,10.0,<,Point,-79.540886,43.58486
11403,1,Marie Curtis Park East Beach,32W,2015-09-02,10.0,<,Point,-79.54056,43.58511
11404,1,Marie Curtis Park East Beach,31W,2015-09-02,10.0,<,Point,-79.54039,43.585304
11405,1,Marie Curtis Park East Beach,30W,2015-09-02,10.0,<,Point,-79.540054,43.58561
11418,2,Sunnyside Beach,21W,2015-09-01,10.0,<,Point,-79.45753,43.63711
11422,2,Sunnyside Beach,18W,2015-09-01,10.0,<,Point,-79.45267,43.636612
11429,1,Marie Curtis Park East Beach,30W,2015-08-31,10.0,",",Point,-79.540054,43.58561
11438,1,Marie Curtis Park East Beach,33W,2015-08-30,10.0,<10,Point,-79.540886,43.58486
11439,1,Marie Curtis Park East Beach,32W,2015-08-30,10.0,<10,Point,-79.54056,43.58511
11440,1,Marie Curtis Park East Beach,31W,2015-08-30,10.0,<10,Point,-79.54039,43.585304
11441,1,Marie Curtis Park East Beach,30W,2015-08-30,10.0,<10,Point,-79.540054,43.58561
11449,1,Marie Curtis Park East Beach,29W,2015-08-29,10.0,<10,Point,-79.539696,43.58592
11461,1,Marie Curtis Park East Beach,29W,2015-08-28,10.0,<,Point,-79.539696,43.58592
11464,1,Marie Curtis Park East Beach,31W,2015-08-28,10.0,<,Point,-79.54039,43.585304
11465,1,Marie Curtis Park East Beach,30W,2015-08-28,10.0,<,Point,-79.540054,43.58561
11473,1,Marie Curtis Park East Beach,29W,2015-08-27,10.0,<,Point,-79.539696,43.58592
11474,1,Marie Curtis Park East Beach,33W,2015-08-27,10.0,<,Point,-79.540886,43.58486
11475,1,Marie Curtis Park East Beach,32W,2015-08-27,10.0,<,Point,-79.54056,43.58511
11476,1,Marie Curtis Park East Beach,31W,2015-08-27,10.0,<,Point,-79.54039,43.585304
11477,1,Marie Curtis Park East Beach,30W,2015-08-27,10.0,<,Point,-79.540054,43.58561
11497,1,Marie Curtis Park East Beach,29W,2015-08-25,10.0,<,Point,-79.539696,43.58592
11499,1,Marie Curtis Park East Beach,32W,2015-08-25,10.0,<,Point,-79.54056,43.58511
11500,1,Marie Curtis Park East Beach,31W,2015-08-25,10.0,<,Point,-79.54039,43.585304
11501,1,Marie Curtis Park East Beach,30W,2015-08-25,10.0,<,Point,-79.540054,43.58561
11534,1,Marie Curtis Park East Beach,33W,2015-08-22,10.0,<10,Point,-79.540886,43.58486
11537,1,Marie Curtis Park East Beach,30W,2015-08-22,10.0,<10,Point,-79.540054,43.58561
11546,1,Marie Curtis Park East Beach,33W,2015-08-21,2000.0,est,Point,-79.540886,43.58486
11548,1,Marie Curtis Park East Beach,31W,2015-08-21,2300.0,est,Point,-79.54039,43.585304
11549,1,Marie Curtis Park East Beach,30W,2015-08-21,2400.0,est,Point,-79.540054,43.58561
11558,1,Marie Curtis Park East Beach,33W,2015-08-20,1700.0,est,Point,-79.540886,43.58486
11560,1,Marie Curtis Park East Beach,31W,2015-08-20,2000.0,est,Point,-79.54039,43.585304
11561,1,Marie Curtis Park East Beach,30W,2015-08-20,1500.0,est,Point,-79.540054,43.58561
11562,2,Sunnyside Beach,22W,2015-08-20,4100.0,est,Point,-79.46005,43.636723
11563,2,Sunnyside Beach,17W,2015-08-20,1600.0,est,Point,-79.451,43.63639
11566,2,Sunnyside Beach,19W,2015-08-20,1900.0,est,Point,-79.45411,43.63711
11567,2,Sunnyside Beach,20W,2015-08-20,5200.0,est,Point,-79.45564,43.637165
11569,1,Marie Curtis Park East Beach,29W,2015-08-19,10.0,<,Point,-79.539696,43.58592
11570,1,Marie Curtis Park East Beach,33W,2015-08-19,10.0,<,Point,-79.540886,43.58486
11571,1,Marie Curtis Park East Beach,32W,2015-08-19,10.0,<,Point,-79.54056,43.58511
11572,1,Marie Curtis Park East Beach,31W,2015-08-19,10.0,<,Point,-79.54039,43.585304
11573,1,Marie Curtis Park East Beach,30W,2015-08-19,10.0,<,Point,-79.540054,43.58561
11577,2,Sunnyside Beach,19W,2015-08-19,10.0,<,Point,-79.45411,43.63711
11660,2,Sunnyside Beach,18W,2015-08-12,10.0,<,Point,-79.45267,43.636612
11661,2,Sunnyside Beach,19W,2015-08-12,10.0,<,Point,-79.45411,43.63711
11688,2,Sunnyside Beach,22W,2015-08-10,10.0,<,Point,-79.46005,43.636723
11717,1,Marie Curtis Park East Beach,30W,2015-08-07,10.0,<,Point,-79.540054,43.58561
11718,2,Sunnyside Beach,23W,2015-08-07,10.0,<,Point,-79.461525,43.63625
11721,2,Sunnyside Beach,19W,2015-08-07,10.0,<,Point,-79.45411,43.63711
11722,2,Sunnyside Beach,20W,2015-08-07,10.0,<,Point,-79.45564,43.637165
11725,1,Marie Curtis Park East Beach,29W,2015-08-06,10.0,<,Point,-79.539696,43.58592
11726,1,Marie Curtis Park East Beach,33W,2015-08-06,10.0,<,Point,-79.540886,43.58486
11727,1,Marie Curtis Park East Beach,32W,2015-08-06,10.0,<,Point,-79.54056,43.58511
11728,1,Marie Curtis Park East Beach,31W,2015-08-06,10.0,<,Point,-79.54039,43.585304
11729,1,Marie Curtis Park East Beach,30W,2015-08-06,10.0,<,Point,-79.540054,43.58561
11733,2,Sunnyside Beach,19W,2015-08-06,10.0,<,Point,-79.45411,43.63711
11734,2,Sunnyside Beach,20W,2015-08-06,10.0,<,Point,-79.45564,43.637165
11735,2,Sunnyside Beach,21W,2015-08-06,10.0,<,Point,-79.45753,43.63711
11736,2,Sunnyside Beach,22W,2015-08-06,10.0,<,Point,-79.46005,43.636723
11744,2,Sunnyside Beach,18W,2015-08-05,10.0,<,Point,-79.45267,43.636612
11760,2,Sunnyside Beach,22W,2015-08-04,10.0,<,Point,-79.46005,43.636723
11767,2,Sunnyside Beach,17W,2015-08-03,10.0,<,Point,-79.451,43.63639
11788,1,Marie Curtis Park East Beach,31W,2015-08-01,10.0,<10,Point,-79.54039,43.585304
11797,1,Marie Curtis Park East Beach,29W,2015-07-31,10.0,<,Point,-79.539696,43.58592
11798,1,Marie Curtis Park East Beach,33W,2015-07-31,10.0,<,Point,-79.540886,43.58486
11799,1,Marie Curtis Park East Beach,32W,2015-07-31,10.0,<,Point,-79.54056,43.58511
11800,1,Marie Curtis Park East Beach,31W,2015-07-31,10.0,<,Point,-79.54039,43.585304
11801,1,Marie Curtis Park East Beach,30W,2015-07-31,10.0,<,Point,-79.540054,43.58561
11821,1,Marie Curtis Park East Beach,29W,2015-07-29,10.0,<,Point,-79.539696,43.58592
11822,1,Marie Curtis Park East Beach,33W,2015-07-29,10.0,<,Point,-79.540886,43.58486
11823,1,Marie Curtis Park East Beach,32W,2015-07-29,10.0,<,Point,-79.54056,43.58511
11845,1,Marie Curtis Park East Beach,29W,2015-07-27,10.0,<,Point,-79.539696,43.58592
11846,1,Marie Curtis Park East Beach,33W,2015-07-27,10.0,<,Point,-79.540886,43.58486
11847,1,Marie Curtis Park East Beach,32W,2015-07-27,10.0,<,Point,-79.54056,43.58511
11848,1,Marie Curtis Park East Beach,31W,2015-07-27,10.0,<,Point,-79.54039,43.585304
11849,1,Marie Curtis Park East Beach,30W,2015-07-27,10.0,<,Point,-79.540054,43.58561
11851,2,Sunnyside Beach,17W,2015-07-27,10.0,<,Point,-79.451,43.63639
11854,2,Sunnyside Beach,20W,2015-07-27,10.0,<,Point,-79.45564,43.637165
11858,1,Marie Curtis Park East Beach,33W,2015-07-26,10.0,<10,Point,-79.540886,43.58486
11881,1,Marie Curtis Park East Beach,29W,2015-07-24,10.0,<,Point,-79.539696,43.58592
11885,1,Marie Curtis Park East Beach,30W,2015-07-24,10.0,<,Point,-79.540054,43.58561
11886,2,Sunnyside Beach,23W,2015-07-24,10.0,<,Point,-79.461525,43.63625
11887,2,Sunnyside Beach,17W,2015-07-24,10.0,<,Point,-79.451,43.63639
11889,2,Sunnyside Beach,19W,2015-07-24,30.0,<,Point,-79.45411,43.63711
11890,2,Sunnyside Beach,20W,2015-07-24,10.0,<,Point,-79.45564,43.637165
11891,2,Sunnyside Beach,21W,2015-07-24,10.0,<,Point,-79.45753,43.63711
11894,1,Marie Curtis Park East Beach,33W,2015-07-23,10.0,<,Point,-79.540886,43.58486
11896,1,Marie Curtis Park East Beach,31W,2015-07-23,10.0,<,Point,-79.54039,43.585304
11899,2,Sunnyside Beach,17W,2015-07-23,10.0,<,Point,-79.451,43.63639
11903,2,Sunnyside Beach,21W,2015-07-23,10.0,<,Point,-79.45753,43.63711
11905,1,Marie Curtis Park East Beach,29W,2015-07-22,10.0,<,Point,-79.539696,43.58592
11907,1,Marie Curtis Park East Beach,32W,2015-07-22,10.0,<,Point,-79.54056,43.58511
11909,1,Marie Curtis Park East Beach,30W,2015-07-22,10.0,<,Point,-79.540054,43.58561
11911,2,Sunnyside Beach,17W,2015-07-22,10.0,<,Point,-79.451,43.63639
11913,2,Sunnyside Beach,19W,2015-07-22,10.0,<,Point,-79.45411,43.63711
11914,2,Sunnyside Beach,20W,2015-07-22,10.0,<,Point,-79.45564,43.637165
11918,1,Marie Curtis Park East Beach,33W,2015-07-21,10.0,<,Point,-79.540886,43.58486
11919,1,Marie Curtis Park East Beach,32W,2015-07-21,10.0,<,Point,-79.54056,43.58511
11920,1,Marie Curtis Park East Beach,31W,2015-07-21,10.0,<,Point,-79.54039,43.585304
11928,2,Sunnyside Beach,22W,2015-07-21,10.0,<,Point,-79.46005,43.636723
11930,1,Marie Curtis Park East Beach,33W,2015-07-20,10.0,<,Point,-79.540886,43.58486
11933,1,Marie Curtis Park East Beach,30W,2015-07-20,10.0,<,Point,-79.540054,43.58561
11936,2,Sunnyside Beach,18W,2015-07-20,10.0,<,Point,-79.45267,43.636612
11938,2,Sunnyside Beach,20W,2015-07-20,10.0,<,Point,-79.45564,43.637165
11940,2,Sunnyside Beach,22W,2015-07-20,10.0,<,Point,-79.46005,43.636723
11953,1,Marie Curtis Park East Beach,29W,2015-07-18,10.0,<10,Point,-79.539696,43.58592
11954,1,Marie Curtis Park East Beach,33W,2015-07-18,10.0,<10,Point,-79.540886,43.58486
11956,1,Marie Curtis Park East Beach,31W,2015-07-18,10.0,<10,Point,-79.54039,43.585304
11977,1,Marie Curtis Park East Beach,29W,2015-07-16,10.0,<,Point,-79.539696,43.58592
11979,1,Marie Curtis Park East Beach,32W,2015-07-16,10.0,<,Point,-79.54056,43.58511
11980,1,Marie Curtis Park East Beach,31W,2015-07-16,10.0,<,Point,-79.54039,43.585304
11981,1,Marie Curtis Park East Beach,30W,2015-07-16,10.0,<,Point,-79.540054,43.58561
11989,1,Marie Curtis Park East Beach,29W,2015-07-15,1100.0,est,Point,-79.539696,43.58592
11990,1,Marie Curtis Park East Beach,33W,2015-07-15,1100.0,est,Point,-79.540886,43.58486
11991,1,Marie Curtis Park East Beach,32W,2015-07-15,1300.0,est,Point,-79.54056,43.58511
11992,1,Marie Curtis Park East Beach,31W,2015-07-15,1200.0,est,Point,-79.54039,43.585304
12016,1,Marie Curtis Park East Beach,31W,2015-07-13,10.0,<,Point,-79.54039,43.585304
12017,1,Marie Curtis Park East Beach,30W,2015-07-13,10.0,<,Point,-79.540054,43.58561
12018,2,Sunnyside Beach,19W,2015-07-13,10.0,<,Point,-79.45411,43.63711
12019,2,Sunnyside Beach,17W,2015-07-13,10.0,<,Point,-79.451,43.63639
12020,2,Sunnyside Beach,18W,2015-07-13,10.0,<,Point,-79.45267,43.636612
12022,2,Sunnyside Beach,21W,2015-07-13,10.0,<,Point,-79.45753,43.63711
12023,2,Sunnyside Beach,22W,2015-07-13,10.0,<,Point,-79.46005,43.636723
12026,1,Marie Curtis Park East Beach,33W,2015-07-12,10.0,<10,Point,-79.540886,43.58486
12045,2,Sunnyside Beach,20W,2015-07-11,10.0,<10,Point,-79.45564,43.637165
12054,2,Sunnyside Beach,19W,2015-07-10,10.0,<,Point,-79.45411,43.63711
12055,2,Sunnyside Beach,17W,2015-07-10,10.0,<,Point,-79.451,43.63639
12056,2,Sunnyside Beach,18W,2015-07-10,10.0,<,Point,-79.45267,43.636612
12067,2,Sunnyside Beach,17W,2015-07-09,10.0,<,Point,-79.451,43.63639
12073,1,Marie Curtis Park East Beach,29W,2015-07-08,1200.0,est,Point,-79.539696,43.58592
12075,1,Marie Curtis Park East Beach,32W,2015-07-08,1100.0,est,Point,-79.54056,43.58511
12076,1,Marie Curtis Park East Beach,31W,2015-07-08,1100.0,est,Point,-79.54039,43.585304
12077,1,Marie Curtis Park East Beach,30W,2015-07-08,1300.0,est,Point,-79.540054,43.58561
12110,1,Marie Curtis Park East Beach,33W,2015-07-05,10.0,<10,Point,-79.540886,43.58486
12129,2,Sunnyside Beach,20W,2015-07-04,10.0,<10,Point,-79.45564,43.637165
12130,2,Sunnyside Beach,21W,2015-07-04,10.0,<10,Point,-79.45753,43.63711
12145,1,Marie Curtis Park East Beach,29W,2015-07-02,10.0,<,Point,-79.539696,43.58592
12146,1,Marie Curtis Park East Beach,33W,2015-07-02,10.0,<,Point,-79.540886,43.58486
12147,1,Marie Curtis Park East Beach,32W,2015-07-02,10.0,<,Point,-79.54056,43.58511
12148,1,Marie Curtis Park East Beach,31W,2015-07-02,10.0,<,Point,-79.54039,43.585304
12149,1,Marie Curtis Park East Beach,30W,2015-07-02,10.0,<,Point,-79.540054,43.58561
12154,2,Sunnyside Beach,21W,2015-07-02,10.0,<,Point,-79.45753,43.63711
12205,1,Marie Curtis Park East Beach,29W,2015-06-27,10.0,<10,Point,-79.539696,43.58592
12206,1,Marie Curtis Park East Beach,33W,2015-06-27,10.0,<10,Point,-79.540886,43.58486
12208,1,Marie Curtis Park East Beach,31W,2015-06-27,10.0,<10,Point,-79.54039,43.585304
12209,1,Marie Curtis Park East Beach,30W,2015-06-27,10.0,<10,Point,-79.540054,43.58561
12212,2,Sunnyside Beach,18W,2015-06-27,10.0,<10,Point,-79.45267,43.636612
12258,2,Sunnyside Beach,20W,2015-06-23,3600.0,est,Point,-79.45564,43.637165
12259,2,Sunnyside Beach,17W,2015-06-23,2200.0,est,Point,-79.451,43.63639
12260,2,Sunnyside Beach,18W,2015-06-23,4700.0,est,Point,-79.45267,43.636612
12261,2,Sunnyside Beach,21W,2015-06-23,2300.0,est,Point,-79.45753,43.63711
12262,2,Sunnyside Beach,22W,2015-06-23,1900.0,est,Point,-79.46005,43.636723
12264,2,Sunnyside Beach,19W,2015-06-23,5000.0,est,Point,-79.45411,43.63711
12265,1,Marie Curtis Park East Beach,29W,2015-06-22,10.0,<,Point,-79.539696,43.58592
12268,1,Marie Curtis Park East Beach,31W,2015-06-22,10.0,<,Point,-79.54039,43.585304
12298,2,Sunnyside Beach,22W,2015-06-20,10.0,<10,Point,-79.46005,43.636723
12361,1,Marie Curtis Park East Beach,29W,2015-06-14,10.0,<10,Point,-79.539696,43.58592
12365,1,Marie Curtis Park East Beach,30W,2015-06-14,10.0,<10,Point,-79.540054,43.58561
12439,2,Sunnyside Beach,17W,2015-06-08,1100.0,est,Point,-79.451,43.63639
12440,2,Sunnyside Beach,18W,2015-06-08,1200.0,est,Point,-79.45267,43.636612
12445,1,Marie Curtis Park East Beach,29W,2015-06-07,10.0,<10,Point,-79.539696,43.58592
12447,1,Marie Curtis Park East Beach,32W,2015-06-07,10.0,<10,Point,-79.54056,43.58511
12481,1,Marie Curtis Park East Beach,29W,2015-06-04,10.0,<,Point,-79.539696,43.58592
12483,1,Marie Curtis Park East Beach,32W,2015-06-04,10.0,<,Point,-79.54056,43.58511
12484,1,Marie Curtis Park East Beach,31W,2015-06-04,10.0,<,Point,-79.54039,43.585304
12488,2,Sunnyside Beach,18W,2015-06-04,10.0,<,Point,-79.45267,43.636612
12492,2,Sunnyside Beach,19W,2015-06-04,10.0,<,Point,-79.45411,43.63711
12494,1,Marie Curtis Park East Beach,33W,2015-06-03,10.0,<,Point,-79.540886,43.58486
12498,2,Sunnyside Beach,20W,2015-06-03,10.0,<,Point,-79.45564,43.637165
12499,2,Sunnyside Beach,17W,2015-06-03,10.0,<,Point,-79.451,43.63639
12500,2,Sunnyside Beach,18W,2015-06-03,10.0,<,Point,-79.45267,43.636612
12528,2,Sunnyside Beach,19W,2015-06-01,10.0,<,Point,-79.45411,43.63711
12541,1,Marie Curtis Park East Beach,29W,2015-05-30,10.0,<,Point,-79.539696,43.58592
12542,1,Marie Curtis Park East Beach,33W,2015-05-30,10.0,<,Point,-79.540886,43.58486
12550,2,Sunnyside Beach,22W,2015-05-30,10.0,<,Point,-79.46005,43.636723
12559,2,Sunnyside Beach,17W,2015-05-29,3600.0,est,Point,-79.451,43.63639
12601,1,Marie Curtis Park East Beach,29W,2015-05-25,10.0,<,Point,-79.539696,43.58592
12603,1,Marie Curtis Park East Beach,32W,2015-05-25,10.0,<,Point,-79.54056,43.58511
12604,1,Marie Curtis Park East Beach,31W,2015-05-25,10.0,<,Point,-79.54039,43.585304
12605,1,Marie Curtis Park East Beach,30W,2015-05-25,10.0,<,Point,-79.540054,43.58561
12606,2,Sunnyside Beach,20W,2015-05-25,10.0,<,Point,-79.45564,43.637165
12612,2,Sunnyside Beach,19W,2015-05-25,10.0,<,Point,-79.45411,43.63711
12615,1,Marie Curtis Park East Beach,32W,2015-05-24,10.0,<,Point,-79.54056,43.58511
12627,1,Marie Curtis Park East Beach,32W,2015-05-23,10.0,<,Point,-79.54056,43.58511
12630,2,Sunnyside Beach,20W,2015-05-23,10.0,<,Point,-79.45564,43.637165
12636,2,Sunnyside Beach,19W,2015-05-23,10.0,<,Point,-79.45411,43.63711
12637,1,Marie Curtis Park East Beach,29W,2015-05-22,10.0,<,Point,-79.539696,43.58592
12638,1,Marie Curtis Park East Beach,33W,2015-05-22,10.0,<,Point,-79.540886,43.58486
12640,1,Marie Curtis Park East Beach,31W,2015-05-22,10.0,<,Point,-79.54039,43.585304
12641,1,Marie Curtis Park East Beach,30W,2015-05-22,10.0,<,Point,-79.540054,43.58561
12652,1,Marie Curtis Park East Beach,31W,2015-05-21,10.0,<,Point,-79.54039,43.585304
12656,2,Sunnyside Beach,18W,2015-05-21,10.0,<,Point,-79.45267,43.636612
12660,2,Sunnyside Beach,19W,2015-05-21,10.0,<,Point,-79.45411,43.63711
12667,2,Sunnyside Beach,17W,2015-05-20,10.0,<,Point,-79.451,43.63639
12668,2,Sunnyside Beach,18W,2015-05-20,10.0,<,Point,-79.45267,43.636612
12669,2,Sunnyside Beach,21W,2015-05-20,10.0,<,Point,-79.45753,43.63711
12670,2,Sunnyside Beach,22W,2015-05-20,10.0,<,Point,-79.46005,43.636723
12672,2,Sunnyside Beach,19W,2015-05-20,10.0,<,Point,-79.45411,43.63711
12673,1,Marie Curtis Park East Beach,29W,2015-05-19,10.0,<,Point,-79.539696,43.58592
12674,1,Marie Curtis Park East Beach,33W,2015-05-19,10.0,<,Point,-79.540886,43.58486
12675,1,Marie Curtis Park East Beach,32W,2015-05-19,10.0,<,Point,-79.54056,43.58511
12718,2,Sunnyside Beach,22W,2014-08-30,10.0,<10,Point,-79.46005,43.636723
12775,2,Sunnyside Beach,17W,2014-08-25,10.0,<,Point,-79.451,43.63639
12813,2,Sunnyside Beach,21W,2014-08-22,1400.0,est,Point,-79.45753,43.63711
12846,2,Sunnyside Beach,20W,2014-08-19,10.0,<,Point,-79.45564,43.637165
12847,2,Sunnyside Beach,17W,2014-08-19,10.0,<,Point,-79.451,43.63639
12930,2,Sunnyside Beach,20W,2014-08-12,5300.0,est,Point,-79.45564,43.637165
12931,2,Sunnyside Beach,17W,2014-08-12,3600.0,est,Point,-79.451,43.63639
12932,2,Sunnyside Beach,18W,2014-08-12,4300.0,est,Point,-79.45267,43.636612
12933,2,Sunnyside Beach,21W,2014-08-12,6000.0,est,Point,-79.45753,43.63711
12934,2,Sunnyside Beach,22W,2014-08-12,5000.0,est,Point,-79.46005,43.636723
12936,2,Sunnyside Beach,19W,2014-08-12,5300.0,est,Point,-79.45411,43.63711
12961,1,Marie Curtis Park East Beach,29W,2014-08-09,10.0,<10,Point,-79.539696,43.58592
12966,2,Sunnyside Beach,20W,2014-08-09,10.0,<10,Point,-79.45564,43.637165
12967,2,Sunnyside Beach,17W,2014-08-09,10.0,<10,Point,-79.451,43.63639
12972,2,Sunnyside Beach,19W,2014-08-09,10.0,<10,Point,-79.45411,43.63711
12973,1,Marie Curtis Park East Beach,29W,2014-08-08,10.0,<,Point,-79.539696,43.58592
12977,1,Marie Curtis Park East Beach,30W,2014-08-08,10.0,<,Point,-79.540054,43.58561
12982,2,Sunnyside Beach,22W,2014-08-08,1200.0,est,Point,-79.46005,43.636723
13001,1,Marie Curtis Park East Beach,30W,2014-08-06,10.0,<,Point,-79.540054,43.58561
13036,1,Marie Curtis Park East Beach,31W,2014-08-03,10.0,<,Point,-79.54039,43.585304
13050,2,Sunnyside Beach,20W,2014-08-02,1010.0,est,Point,-79.45564,43.637165
13093,1,Marie Curtis Park East Beach,29W,2014-07-29,1000.0,est,Point,-79.539696,43.58592
13094,1,Marie Curtis Park East Beach,33W,2014-07-29,1100.0,est,Point,-79.540886,43.58486
13095,1,Marie Curtis Park East Beach,32W,2014-07-29,1200.0,est,Point,-79.54056,43.58511
13096,1,Marie Curtis Park East Beach,31W,2014-07-29,1100.0,est,Point,-79.54039,43.585304
13097,1,Marie Curtis Park East Beach,30W,2014-07-29,1000.0,est,Point,-79.540054,43.58561
13111,2,Sunnyside Beach,17W,2014-07-28,1400.0,est,Point,-79.451,43.63639
13112,2,Sunnyside Beach,18W,2014-07-28,2000.0,est,Point,-79.45267,43.636612
13121,1,Marie Curtis Park East Beach,30W,2014-07-27,10.0,<10,Point,-79.540054,43.58561
13129,1,Marie Curtis Park East Beach,29W,2014-07-26,10.0,<10,Point,-79.539696,43.58592
13157,1,Marie Curtis Park East Beach,30W,2014-07-24,10.0,<,Point,-79.540054,43.58561
13159,2,Sunnyside Beach,17W,2014-07-24,1400.0,est,Point,-79.451,43.63639
13170,2,Sunnyside Beach,20W,2014-07-23,240.0,average used,Point,-79.45564,43.637165
13200,2,Sunnyside Beach,19W,2014-07-21,10.0,<,Point,-79.45411,43.63711
13246,2,Sunnyside Beach,22W,2014-07-17,10.0,<,Point,-79.46005,43.636723
13302,2,Sunnyside Beach,20W,2014-07-12,10.0,<10,Point,-79.45564,43.637165
13304,2,Sunnyside Beach,21W,2014-07-12,10.0,<10,Point,-79.45753,43.63711
13311,1,Marie Curtis Park East Beach,32W,2014-07-11,10.0,<,Point,-79.54056,43.58511
13312,1,Marie Curtis Park East Beach,31W,2014-07-11,10.0,<,Point,-79.54039,43.585304
13317,2,Sunnyside Beach,22W,2014-07-11,10.0,<,Point,-79.46005,43.636723
13329,2,Sunnyside Beach,22W,2014-07-10,10.0,<,Point,-79.46005,43.636723
13386,2,Sunnyside Beach,20W,2014-07-05,10.0,<10,Point,-79.45564,43.637165
13391,2,Sunnyside Beach,18W,2014-07-05,10.0,<10,Point,-79.45267,43.636612
13392,2,Sunnyside Beach,19W,2014-07-05,10.0,<10,Point,-79.45411,43.63711
13393,1,Marie Curtis Park East Beach,29W,2014-07-04,10.0,<,Point,-79.539696,43.58592
13395,1,Marie Curtis Park East Beach,32W,2014-07-04,10.0,<,Point,-79.54056,43.58511
13396,1,Marie Curtis Park East Beach,31W,2014-07-04,10.0,<,Point,-79.54039,43.585304
13397,1,Marie Curtis Park East Beach,30W,2014-07-04,10.0,<,Point,-79.540054,43.58561
13398,2,Sunnyside Beach,20W,2014-07-04,10.0,<,Point,-79.45564,43.637165
13404,2,Sunnyside Beach,19W,2014-07-04,10.0,<,Point,-79.45411,43.63711
13413,2,Sunnyside Beach,22W,2014-07-03,10.0,<,Point,-79.46005,43.636723
13430,1,Marie Curtis Park East Beach,33W,2014-07-01,60.0,not sampled average taken,Point,-79.540886,43.58486
13454,1,Marie Curtis Park East Beach,33W,2014-06-29,10.0,<,Point,-79.540886,43.58486
13464,2,Sunnyside Beach,19W,2014-06-29,10.0,<,Point,-79.45411,43.63711
13494,2,Sunnyside Beach,20W,2014-06-26,1100.0,est,Point,-79.45564,43.637165
13495,2,Sunnyside Beach,17W,2014-06-26,1300.0,est,Point,-79.451,43.63639
13500,2,Sunnyside Beach,19W,2014-06-26,1100.0,est,Point,-79.45411,43.63711
13502,1,Marie Curtis Park East Beach,33W,2014-06-25,10.0,<,Point,-79.540886,43.58486
13521,2,Sunnyside Beach,22W,2014-06-24,10.0,<,Point,-79.46005,43.636723
13532,2,Sunnyside Beach,21W,2014-06-23,10.0,<,Point,-79.45753,43.63711
13536,2,Sunnyside Beach,19W,2014-06-23,10.0,<,Point,-79.45411,43.63711
13542,2,Sunnyside Beach,20W,2014-06-22,10.0,<10,Point,-79.45564,43.637165
13552,1,Marie Curtis Park East Beach,31W,2014-06-21,10.0,<10,Point,-79.54039,43.585304
13556,2,Sunnyside Beach,21W,2014-06-21,10.0,<10,Point,-79.45753,43.63711
13584,2,Sunnyside Beach,19W,2014-06-19,1100.0,est,Point,-79.45411,43.63711
13604,2,Sunnyside Beach,21W,2014-06-17,10.0,<,Point,-79.45753,43.63711
13614,2,Sunnyside Beach,20W,2014-06-16,10.0,<,Point,-79.45564,43.637165
13623,1,Marie Curtis Park East Beach,32W,2014-06-15,10.0,<10,Point,-79.54056,43.58511
13626,2,Sunnyside Beach,22W,2014-06-15,10.0,<10,Point,-79.46005,43.636723
13627,2,Sunnyside Beach,17W,2014-06-15,10.0,<10,Point,-79.451,43.63639
13628,2,Sunnyside Beach,21W,2014-06-15,10.0,<10,Point,-79.45753,43.63711
13630,2,Sunnyside Beach,18W,2014-06-15,10.0,<10,Point,-79.45267,43.636612
13631,2,Sunnyside Beach,19W,2014-06-15,10.0,<10,Point,-79.45411,43.63711
13669,1,Marie Curtis Park East Beach,29W,2014-06-11,2800.0,est,Point,-79.539696,43.58592
13670,1,Marie Curtis Park East Beach,33W,2014-06-11,10.0,<,Point,-79.540886,43.58486
13673,1,Marie Curtis Park East Beach,30W,2014-06-11,2000.0,est,Point,-79.540054,43.58561
13686,2,Sunnyside Beach,22W,2014-06-10,10.0,<,Point,-79.46005,43.636723
13688,2,Sunnyside Beach,21W,2014-06-10,10.0,<,Point,-79.45753,43.63711
13690,2,Sunnyside Beach,18W,2014-06-10,10.0,<,Point,-79.45267,43.636612
13692,2,Sunnyside Beach,20W,2014-06-10,10.0,<,Point,-79.45564,43.637165
13693,1,Marie Curtis Park East Beach,29W,2014-06-09,2100.0,est,Point,-79.539696,43.58592
13704,2,Sunnyside Beach,20W,2014-06-09,10.0,<,Point,-79.45564,43.637165
13705,1,Marie Curtis Park East Beach,29W,2014-06-08,10.0,<,Point,-79.539696,43.58592
13706,1,Marie Curtis Park East Beach,33W,2014-06-08,10.0,<,Point,-79.540886,43.58486
13707,1,Marie Curtis Park East Beach,32W,2014-06-08,10.0,<,Point,-79.54056,43.58511
13708,1,Marie Curtis Park East Beach,31W,2014-06-08,10.0,<,Point,-79.54039,43.585304
13709,1,Marie Curtis Park East Beach,30W,2014-06-08,10.0,<,Point,-79.540054,43.58561
13711,2,Sunnyside Beach,17W,2014-06-08,10.0,<,Point,-79.451,43.63639
13713,2,Sunnyside Beach,23W,2014-06-08,10.0,<,Point,-79.461525,43.63625
13717,1,Marie Curtis Park East Beach,29W,2014-06-07,10.0,<10,Point,-79.539696,43.58592
